entity_name,entity_type,article_id,match_method,frequency
高血压,Disease,PMID37865954,en_dict_phrase,1
中医,Drug,PMID36640011,en_rule_tcm,1
高血压,Disease,PMID36640011,en_dict_phrase,1
糖尿病,Disease,PMID38746964,en_dict_phrase,1
糖尿病,Disease,PMID34326234,en_dict_phrase,1
2型糖尿病,Disease,PMID16845238,en_rule_disease,1
糖尿病,Disease,PMID16845238,en_rule_disease,1
糖尿病,Disease,PMID17079829,en_rule_disease,1
糖尿病,Disease,PMID39379044,en_dict_phrase,1
糖尿病,Disease,PMID32435867,en_rule_disease,1
糖尿病,Disease,PMID31216874,en_dict_phrase,1
2型糖尿病,Disease,PMID11838327,en_rule_disease,1
糖尿病,Disease,PMID11838327,en_dict_phrase,1
2型糖尿病,Disease,PMID18514086,en_rule_disease,1
糖尿病,Disease,PMID18514086,en_rule_disease,1
焦虑,Symptom,PMID18514086,en_dict_phrase,1
糖尿病,Disease,PMID37837312,en_dict_phrase,1
2型糖尿病,Disease,PMID17682113,en_rule_disease,1
糖尿病,Disease,PMID17682113,en_rule_disease,1
2型糖尿病,Disease,PMID22575412,en_rule_disease,1
糖尿病,Disease,PMID22575412,en_rule_disease,1
高血糖,Disease,PMID23435441,en_rule_disease,1
糖尿病,Disease,PMID23435441,en_dict_phrase,1
2型糖尿病,Disease,PMID23953076,en_rule_disease,1
糖尿病,Disease,PMID23953076,en_dict_phrase,1
2型糖尿病,Disease,PMID35211212,en_rule_disease,1
糖尿病,Disease,PMID35211212,en_rule_disease,1
2型糖尿病,Disease,PMID37939463,en_rule_disease,1
糖尿病,Disease,PMID37939463,en_dict_phrase,1
2型糖尿病,Disease,PMID12643106,en_rule_disease,1
糖尿病,Disease,PMID12643106,en_rule_disease,1
高血糖,Disease,PMID37898336,en_rule_disease,1
糖尿病,Disease,PMID37898336,en_dict_phrase,1
糖尿病,Disease,PMID19015764,en_rule_disease,1
肥胖,Drug,PMID19015764,en_dict_phrase,1
高血糖,Disease,PMID33278017,en_rule_disease,1
糖尿病,Disease,PMID33278017,en_dict_phrase,1
2型糖尿病,Disease,PMID38573469,en_rule_disease,1
糖尿病,Disease,PMID38573469,en_dict_phrase,1
肥胖,Drug,PMID38573469,en_dict_phrase,1
高血糖,Disease,PMID19008977,en_rule_disease,1
糖尿病,Disease,PMID19008977,en_dict_phrase,1
2型糖尿病,Disease,PMID24170333,en_rule_disease,1
糖尿病,Disease,PMID24170333,en_rule_disease,1
糖尿病,Disease,PMID40587391,en_rule_disease,1
糖尿病,Disease,PMID37492355,en_rule_disease,1
2型糖尿病,Disease,PMID33666097,en_rule_disease,1
糖尿病,Disease,PMID33666097,en_dict_phrase,1
糖尿病,Disease,PMID38313848,en_dict_phrase,1
肥胖,Drug,PMID38313848,en_dict_phrase,1
糖尿病,Disease,PMID38344584,en_rule_disease,1
2型糖尿病,Disease,PMID11711327,en_rule_disease,1
糖尿病,Disease,PMID11711327,en_dict_phrase,1
2型糖尿病,Disease,PMID15701217,en_rule_disease,1
糖尿病,Disease,PMID15701217,en_rule_disease,1
糖尿病,Disease,PMID17659906,en_dict_phrase,1
糖尿病,Disease,PMID28709853,en_rule_disease,1
高血糖,Disease,PMID8299475,en_rule_disease,1
糖尿病,Disease,PMID8299475,en_dict_phrase,1
2型糖尿病,Disease,PMID17330687,en_rule_disease,1
高血糖,Disease,PMID17330687,en_rule_disease,1
糖尿病,Disease,PMID17330687,en_dict_phrase,1
糖尿病,Disease,PMID11570130,en_dict_phrase,1
2型糖尿病,Disease,PMID22575407,en_rule_disease,1
糖尿病,Disease,PMID22575407,en_dict_phrase,1
糖尿病,Disease,PMID33719586,en_rule_disease,1
糖尿病,Disease,PMID8351084,en_dict_phrase,1
糖尿病,Disease,PMID9704234,en_rule_disease,1
糖尿病,Disease,PMID35538692,en_rule_disease,1
2型糖尿病,Disease,PMID41357647,en_rule_disease,1
糖尿病,Disease,PMID41357647,en_dict_phrase,1
肿瘤,Drug,PMID41357647,en_dict_phrase,1
2型糖尿病,Disease,PMID40747755,en_rule_disease,1
高血糖,Disease,PMID40747755,en_rule_disease,1
糖尿病,Disease,PMID40747755,en_dict_phrase,1
2型糖尿病,Disease,PMID30520564,en_rule_disease,1
糖尿病,Disease,PMID30520564,en_dict_phrase,1
糖尿病,Disease,PMID35840501,en_rule_disease,1
糖尿病,Disease,PMID17722663,en_dict_phrase,1
肥胖,Drug,PMID17722663,en_dict_phrase,1
2型糖尿病,Disease,PMID18261394,en_rule_disease,1
糖尿病,Disease,PMID18261394,en_rule_disease,1
2型糖尿病,Disease,PMID19142156,en_rule_disease,1
糖尿病,Disease,PMID19142156,en_dict_phrase,1
高血糖,Disease,PMID26666143,en_rule_disease,1
糖尿病,Disease,PMID26666143,en_dict_phrase,1
2型糖尿病,Disease,PMID31477552,en_rule_disease,1
糖尿病,Disease,PMID31477552,en_rule_disease,1
2型糖尿病,Disease,PMID16188170,en_rule_disease,1
糖尿病,Disease,PMID16188170,en_dict_phrase,1
肥胖,Drug,PMID16188170,en_dict_phrase,1
糖尿病,Disease,PMID33153673,en_dict_phrase,1
2型糖尿病,Disease,PMID18514089,en_rule_disease,1
糖尿病,Disease,PMID18514089,en_rule_disease,1
焦虑,Symptom,PMID18514089,en_dict_phrase,1
糖尿病,Disease,PMID28264172,en_dict_phrase,1
2型糖尿病,Disease,PMID15315866,en_rule_disease,1
肥胖,Drug,PMID15315866,en_dict_phrase,1
糖尿病,Disease,PMID15315866,en_dict_phrase,1
2型糖尿病,Disease,PMID15506677,en_rule_disease,1
糖尿病,Disease,PMID15506677,en_rule_disease,1
2型糖尿病,Disease,PMID30585081,en_rule_disease,1
糖尿病,Disease,PMID30585081,en_rule_disease,1
2型糖尿病,Disease,PMID18413192,en_rule_disease,1
代谢综合征,Disease,PMID18413192,en_rule_disease,1
糖尿病,Disease,PMID18413192,en_dict_phrase,1
肥胖,Drug,PMID18413192,en_dict_phrase,1
糖尿病,Disease,PMID30980145,en_rule_disease,1
2型糖尿病,Disease,PMID15813164,en_rule_disease,1
高血糖,Disease,PMID15813164,en_rule_disease,1
糖尿病,Disease,PMID15813164,en_dict_phrase,1
高血糖,Disease,PMID29106783,en_rule_disease,1
糖尿病,Disease,PMID29106783,en_dict_phrase,1
2型糖尿病,Disease,PMID29080576,en_rule_disease,1
糖尿病,Disease,PMID29080576,en_rule_disease,1
糖尿病,Disease,PMID37101030,en_rule_disease,1
糖尿病,Disease,PMID17881327,en_dict_phrase,1
2型糖尿病,Disease,PMID12643105,en_rule_disease,1
糖尿病,Disease,PMID12643105,en_rule_disease,1
2型糖尿病,Disease,PMID27181199,en_rule_disease,1
糖尿病,Disease,PMID27181199,en_rule_disease,1
糖尿病,Disease,PMID37720540,en_dict_phrase,1
2型糖尿病,Disease,PMID17184163,en_rule_disease,1
糖尿病,Disease,PMID17184163,en_rule_disease,1
2型糖尿病,Disease,PMID31426100,en_rule_disease,1
糖尿病,Disease,PMID31426100,en_dict_phrase,1
2型糖尿病,Disease,PMID25282008,en_rule_disease,1
糖尿病,Disease,PMID25282008,en_rule_disease,1
2型糖尿病,Disease,PMID24348585,en_rule_disease,1
糖尿病,Disease,PMID24348585,en_dict_phrase,1
肿瘤,Drug,PMID24348585,en_dict_phrase,1
高血糖,Disease,PMID35365557,en_rule_disease,1
糖尿病,Disease,PMID35365557,en_dict_phrase,1
2型糖尿病,Disease,PMID23104148,en_rule_disease,1
高血糖,Disease,PMID23104148,en_rule_disease,1
糖尿病,Disease,PMID23104148,en_dict_phrase,1
2型糖尿病,Disease,PMID37821081,en_rule_disease,1
糖尿病,Disease,PMID37821081,en_rule_disease,1
高血糖,Disease,PMID37821081,en_rule_disease,1
2型糖尿病,Disease,PMID35222287,en_rule_disease,1
糖尿病,Disease,PMID35222287,en_dict_phrase,1
糖尿病,Disease,PMID14722977,en_dict_phrase,1
高血压,Disease,PMID14722977,en_dict_phrase,1
糖尿病,Disease,PMID31902063,en_rule_disease,1
糖尿病,Disease,PMID35168915,en_rule_disease,1
高血压,Disease,PMID35168915,en_dict_phrase,1
2型糖尿病,Disease,PMID24855154,en_rule_disease,1
高血糖,Disease,PMID24855154,en_rule_disease,1
糖尿病,Disease,PMID24855154,en_dict_phrase,1
2型糖尿病,Disease,PMID34280468,en_rule_disease,1
糖尿病,Disease,PMID34280468,en_rule_disease,1
2型糖尿病,Disease,PMID21813731,en_rule_disease,1
糖尿病,Disease,PMID21813731,en_rule_disease,1
2型糖尿病,Disease,PMID19768641,en_rule_disease,1
糖尿病,Disease,PMID19768641,en_dict_phrase,1
高血糖,Disease,PMID27378794,en_rule_disease,1
糖尿病,Disease,PMID27378794,en_dict_phrase,1
高血糖,Disease,PMID16399023,en_rule_disease,1
高血糖,Disease,PMID19021195,en_rule_disease,1
糖尿病,Disease,PMID19021195,en_dict_phrase,1
糖尿病,Disease,PMID29212332,en_rule_disease,1
糖尿病,Disease,PMID12324986,en_dict_phrase,1
2型糖尿病,Disease,PMID19179213,en_rule_disease,1
糖尿病,Disease,PMID19179213,en_rule_disease,1
2型糖尿病,Disease,PMID26099256,en_rule_disease,1
糖尿病,Disease,PMID26099256,en_rule_disease,1
高血糖,Disease,PMID26099256,en_rule_disease,1
糖尿病,Disease,PMID41971384,en_dict_phrase,1
2型糖尿病,Disease,PMID33720595,en_rule_disease,1
高血糖,Disease,PMID33720595,en_rule_disease,1
糖尿病,Disease,PMID33720595,en_dict_phrase,1
高血糖,Disease,PMID21068533,en_rule_disease,1
糖尿病,Disease,PMID21068533,en_dict_phrase,1
2型糖尿病,Disease,PMID33084417,en_rule_disease,1
糖尿病,Disease,PMID33084417,en_dict_phrase,1
2型糖尿病,Disease,PMID25609990,en_rule_disease,1
糖尿病,Disease,PMID25609990,en_dict_phrase,1
糖尿病,Disease,PMID29268054,en_dict_phrase,1
2型糖尿病,Disease,PMID24769504,en_rule_disease,1
糖尿病,Disease,PMID24769504,en_rule_disease,1
高血糖,Disease,PMID24769504,en_rule_disease,1
2型糖尿病,Disease,PMID26780750,en_rule_disease,1
糖尿病,Disease,PMID26780750,en_dict_phrase,1
糖尿病,Disease,PMID37798604,en_rule_disease,1
代谢综合征,Disease,PMID37798604,en_rule_disease,1
肥胖,Drug,PMID37798604,en_dict_phrase,1
2型糖尿病,Disease,PMID38568468,en_rule_disease,1
糖尿病,Disease,PMID38568468,en_rule_disease,1
肿瘤,Drug,PMID38568468,en_dict_phrase,1
2型糖尿病,Disease,PMID35640743,en_rule_disease,1
糖尿病,Disease,PMID35640743,en_dict_phrase,1
肿瘤,Drug,PMID35640743,en_dict_phrase,1
2型糖尿病,Disease,PMID28770321,en_rule_disease,1
糖尿病,Disease,PMID28770321,en_rule_disease,1
慢性肾病,Disease,PMID28770321,en_rule_disease,1
慢性肾病,Drug,PMID28770321,en_dict_phrase,1
2型糖尿病,Disease,PMID38763510,en_rule_disease,1
糖尿病,Disease,PMID38763510,en_rule_disease,1
糖尿病,Disease,PMID18463376,en_rule_disease,1
2型糖尿病,Disease,PMID29605144,en_rule_disease,1
糖尿病,Disease,PMID29605144,en_rule_disease,1
2型糖尿病,Disease,PMID23540700,en_rule_disease,1
代谢综合征,Disease,PMID23540700,en_rule_disease,1
糖尿病,Disease,PMID23540700,en_dict_phrase,1
2型糖尿病,Disease,PMID17040116,en_rule_disease,1
糖尿病,Disease,PMID17040116,en_rule_disease,1
2型糖尿病,Disease,PMID40171857,en_rule_disease,1
糖尿病,Disease,PMID40171857,en_dict_phrase,1
肥胖,Drug,PMID40171857,en_dict_phrase,1
2型糖尿病,Disease,PMID19337530,en_rule_disease,1
糖尿病,Disease,PMID19337530,en_dict_phrase,1
2型糖尿病,Disease,PMID22000494,en_rule_disease,1
糖尿病,Disease,PMID22000494,en_dict_phrase,1
肿瘤,Drug,PMID22000494,en_dict_phrase,1
2型糖尿病,Disease,PMID29047344,en_rule_disease,1
糖尿病,Disease,PMID29047344,en_rule_disease,1
2型糖尿病,Disease,PMID28471499,en_rule_disease,1
糖尿病,Disease,PMID28471499,en_rule_disease,1
2型糖尿病,Disease,PMID40329646,en_rule_disease,1
糖尿病,Disease,PMID40329646,en_dict_phrase,1
肿瘤,Drug,PMID40329646,en_dict_phrase,1
2型糖尿病,Disease,PMID36619226,en_rule_disease,1
糖尿病,Disease,PMID36619226,en_dict_phrase,1
糖尿病,Disease,PMID35834091,en_dict_phrase,1
2型糖尿病,Disease,PMID27734320,en_rule_disease,1
糖尿病,Disease,PMID27734320,en_rule_disease,1
2型糖尿病,Disease,PMID33413067,en_rule_disease,1
糖尿病,Disease,PMID33413067,en_rule_disease,1
肥胖,Drug,PMID33413067,en_dict_phrase,1
肿瘤,Drug,PMID33413067,en_dict_phrase,1
2型糖尿病,Disease,PMID27600499,en_rule_disease,1
糖尿病,Disease,PMID27600499,en_rule_disease,1
2型糖尿病,Disease,PMID37546417,en_rule_disease,1
糖尿病,Disease,PMID37546417,en_rule_disease,1
肿瘤,Drug,PMID37546417,en_dict_phrase,1
2型糖尿病,Disease,PMID23499688,en_rule_disease,1
糖尿病,Disease,PMID23499688,en_rule_disease,1
肿瘤,Drug,PMID23499688,en_dict_phrase,1
2型糖尿病,Disease,PMID29942340,en_rule_disease,1
糖尿病,Disease,PMID29942340,en_dict_phrase,1
糖尿病,Disease,PMID27468203,en_rule_disease,1
肝细胞癌,Disease,PMID27468203,en_rule_disease,1
肿瘤,Drug,PMID27468203,en_dict_phrase,1
高血糖,Disease,PMID32168855,en_rule_disease,1
糖尿病,Disease,PMID32168855,en_dict_phrase,1
白藜芦醇,Drug,PMID32168855,en_keyword,1
2型糖尿病,Disease,PMID39455749,en_rule_disease,1
糖尿病,Disease,PMID39455749,en_rule_disease,1
肥胖,Drug,PMID39455749,en_dict_phrase,1
2型糖尿病,Disease,PMID38785784,en_rule_disease,1
糖尿病,Disease,PMID38785784,en_rule_disease,1
高血糖,Disease,PMID38785784,en_rule_disease,1
结直肠癌,Disease,PMID38785784,en_dict_phrase,1
乳腺癌,Disease,PMID38785784,en_dict_phrase,1
肿瘤,Drug,PMID38785784,en_dict_phrase,1
糖尿病,Disease,PMID38238729,en_dict_phrase,1
肿瘤,Drug,PMID38238729,en_dict_phrase,1
糖尿病,Disease,PMID36291508,en_rule_disease,1
2型糖尿病,Disease,PMID31275246,en_rule_disease,1
糖尿病,Disease,PMID31275246,en_dict_phrase,1
2型糖尿病,Disease,PMID29854390,en_rule_disease,1
糖尿病,Disease,PMID29854390,en_rule_disease,1
2型糖尿病,Disease,PMID38021728,en_rule_disease,1
糖尿病,Disease,PMID38021728,en_dict_phrase,1
2型糖尿病,Disease,PMID24259699,en_rule_disease,1
糖尿病,Disease,PMID24259699,en_rule_disease,1
肝细胞癌,Disease,PMID24259699,en_rule_disease,1
腹泻,Symptom,PMID24259699,en_rule_symptom,1
2型糖尿病,Disease,PMID36034458,en_rule_disease,1
腹痛,Symptom,PMID36034458,en_rule_symptom,1
糖尿病,Disease,PMID36034458,en_dict_phrase,1
2型糖尿病,Disease,PMID36938239,en_rule_disease,1
糖尿病,Disease,PMID36938239,en_rule_disease,1
2型糖尿病,Disease,PMID31980358,en_rule_disease,1
肝细胞癌,Disease,PMID31980358,en_rule_disease,1
糖尿病,Disease,PMID31980358,en_dict_phrase,1
2型糖尿病,Disease,PMID28953663,en_rule_disease,1
糖尿病,Disease,PMID28953663,en_dict_phrase,1
2型糖尿病,Disease,PMID26059289,en_rule_disease,1
糖尿病,Disease,PMID26059289,en_dict_phrase,1
2型糖尿病,Disease,PMID37171944,en_rule_disease,1
糖尿病,Disease,PMID37171944,en_dict_phrase,1
2型糖尿病,Disease,PMID37900422,en_rule_disease,1
糖尿病,Disease,PMID37900422,en_rule_disease,1
糖尿病,Disease,PMID24783035,en_rule_disease,1
肿瘤,Drug,PMID24783035,en_dict_phrase,1
2型糖尿病,Disease,PMID34846709,en_rule_disease,1
糖尿病,Disease,PMID34846709,en_dict_phrase,1
2型糖尿病,Disease,PMID23421949,en_rule_disease,1
糖尿病,Disease,PMID23421949,en_dict_phrase,1
糖尿病,Disease,PMID23886298,en_rule_disease,1
2型糖尿病,Disease,PMID40775340,en_rule_disease,1
糖尿病,Disease,PMID40775340,en_rule_disease,1
2型糖尿病,Disease,PMID24031162,en_rule_disease,1
糖尿病,Disease,PMID24031162,en_rule_disease,1
2型糖尿病,Disease,PMID40936218,en_rule_disease,1
糖尿病,Disease,PMID40936218,en_rule_disease,1
2型糖尿病,Disease,PMID34449247,en_rule_disease,1
糖尿病,Disease,PMID34449247,en_dict_phrase,1
2型糖尿病,Disease,PMID41590859,en_rule_disease,1
糖尿病,Disease,PMID41590859,en_rule_disease,1
代谢综合征,Disease,PMID41590859,en_rule_disease,1
肥胖,Drug,PMID41590859,en_dict_phrase,1
糖尿病,Disease,PMID30425579,en_rule_disease,1
肿瘤,Drug,PMID30425579,en_dict_phrase,1
2型糖尿病,Disease,PMID34440224,en_rule_disease,1
糖尿病,Disease,PMID34440224,en_rule_disease,1
高血糖,Disease,PMID34440224,en_rule_disease,1
肿瘤,Drug,PMID34440224,en_dict_phrase,1
2型糖尿病,Disease,PMID39792745,en_rule_disease,1
糖尿病,Disease,PMID39792745,en_rule_disease,1
2型糖尿病,Disease,PMID37354354,en_rule_disease,1
糖尿病,Disease,PMID37354354,en_dict_phrase,1
2型糖尿病,Disease,PMID30724637,en_rule_disease,1
糖尿病,Disease,PMID30724637,en_dict_phrase,1
2型糖尿病,Disease,PMID32213489,en_rule_disease,1
糖尿病,Disease,PMID32213489,en_rule_disease,1
腹泻,Symptom,PMID32213489,en_rule_symptom,1
2型糖尿病,Disease,PMID30604594,en_rule_disease,1
糖尿病,Disease,PMID30604594,en_rule_disease,1
2型糖尿病,Disease,PMID31770362,en_rule_disease,1
糖尿病,Disease,PMID31770362,en_dict_phrase,1
糖尿病,Disease,PMID31098642,en_rule_disease,1
2型糖尿病,Disease,PMID21952951,en_rule_disease,1
糖尿病,Disease,PMID21952951,en_rule_disease,1
恶心,Symptom,PMID21952951,en_rule_symptom,1
腹泻,Symptom,PMID21952951,en_rule_symptom,1
便秘,Symptom,PMID21952951,en_rule_symptom,1
肿瘤,Drug,PMID21952951,en_dict_phrase,1
2型糖尿病,Disease,PMID41262261,en_rule_disease,1
糖尿病,Disease,PMID41262261,en_rule_disease,1
2型糖尿病,Disease,PMID29973490,en_rule_disease,1
糖尿病,Disease,PMID29973490,en_dict_phrase,1
肥胖,Drug,PMID29973490,en_dict_phrase,1
糖尿病,Disease,PMID9114921,en_rule_disease,1
2型糖尿病,Disease,PMID36336804,en_rule_disease,1
糖尿病,Disease,PMID36336804,en_rule_disease,1
肿瘤,Drug,PMID36336804,en_dict_phrase,1
2型糖尿病,Disease,PMID12093242,en_rule_disease,1
糖尿病,Disease,PMID12093242,en_rule_disease,1
高血糖,Disease,PMID12093242,en_rule_disease,1
糖尿病,Disease,PMID33429755,en_rule_disease,1
糖尿病,Disease,PMID27549367,en_rule_disease,1
高血压,Disease,PMID27549367,en_dict_phrase,1
2型糖尿病,Disease,PMID35791646,en_rule_disease,1
糖尿病,Disease,PMID35791646,en_dict_phrase,1
2型糖尿病,Disease,PMID34545025,en_rule_disease,1
糖尿病,Disease,PMID34545025,en_rule_disease,1
2型糖尿病,Disease,PMID9516221,en_rule_disease,1
糖尿病,Disease,PMID9516221,en_rule_disease,1
2型糖尿病,Disease,PMID26331290,en_rule_disease,1
糖尿病,Disease,PMID26331290,en_rule_disease,1
2型糖尿病,Disease,PMID23927568,en_rule_disease,1
糖尿病,Disease,PMID23927568,en_rule_disease,1
糖尿病,Disease,PMID39923989,en_dict_phrase,1
高血压,Disease,PMID39923989,en_dict_phrase,1
2型糖尿病,Disease,PMID36411886,en_rule_disease,1
糖尿病,Disease,PMID36411886,en_rule_disease,1
肝细胞癌,Disease,PMID36411886,en_rule_disease,1
2型糖尿病,Disease,PMID33908689,en_rule_disease,1
慢性肾病,Disease,PMID33908689,en_rule_disease,1
慢性肾病,Drug,PMID33908689,en_dict_phrase,1
糖尿病,Disease,PMID33908689,en_dict_phrase,1
2型糖尿病,Disease,PMID20695906,en_rule_disease,1
糖尿病,Disease,PMID20695906,en_dict_phrase,1
肥胖,Drug,PMID20695906,en_dict_phrase,1
2型糖尿病,Disease,PMID37724698,en_rule_disease,1
糖尿病,Disease,PMID37724698,en_dict_phrase,1
2型糖尿病,Disease,PMID41031844,en_rule_disease,1
高血糖,Disease,PMID41031844,en_rule_disease,1
糖尿病,Disease,PMID41031844,en_dict_phrase,1
2型糖尿病,Disease,PMID41630635,en_rule_disease,1
糖尿病,Disease,PMID41630635,en_dict_phrase,1
2型糖尿病,Disease,PMID38939954,en_rule_disease,1
糖尿病,Disease,PMID38939954,en_dict_phrase,1
2型糖尿病,Disease,PMID28058750,en_rule_disease,1
糖尿病,Disease,PMID28058750,en_rule_disease,1
2型糖尿病,Disease,PMID38001940,en_rule_disease,1
高血糖,Disease,PMID38001940,en_rule_disease,1
糖尿病,Disease,PMID38001940,en_dict_phrase,1
2型糖尿病,Disease,PMID16515237,en_rule_disease,1
糖尿病,Disease,PMID16515237,en_rule_disease,1
2型糖尿病,Disease,PMID38828249,en_rule_disease,1
糖尿病,Disease,PMID38828249,en_rule_disease,1
2型糖尿病,Disease,PMID39068060,en_rule_disease,1
糖尿病,Disease,PMID39068060,en_rule_disease,1
2型糖尿病,Disease,PMID26808583,en_rule_disease,1
糖尿病,Disease,PMID26808583,en_dict_phrase,1
2型糖尿病,Disease,PMID25628514,en_rule_disease,1
糖尿病,Disease,PMID25628514,en_rule_disease,1
乳腺癌,Disease,PMID38543182,en_dict_phrase,1
肿瘤,Drug,PMID38543182,en_dict_phrase,1
糖尿病,Disease,PMID38543182,en_dict_phrase,1
2型糖尿病,Disease,PMID28926170,en_rule_disease,1
糖尿病,Disease,PMID28926170,en_rule_disease,1
2型糖尿病,Disease,PMID39005567,en_rule_disease,1
糖尿病,Disease,PMID39005567,en_rule_disease,1
2型糖尿病,Disease,PMID23605247,en_rule_disease,1
糖尿病,Disease,PMID23605247,en_dict_phrase,1
糖尿病,Disease,PMID36822698,en_dict_phrase,1
2型糖尿病,Disease,PMID40661743,en_rule_disease,1
糖尿病,Disease,PMID40661743,en_dict_phrase,1
2型糖尿病,Disease,PMID22509138,en_rule_disease,1
糖尿病,Disease,PMID22509138,en_rule_disease,1
心肌梗死,Disease,PMID22509138,en_rule_disease,1
心力衰竭,Disease,PMID22509138,en_rule_disease,1
糖尿病,Disease,PMID41086037,en_rule_disease,1
高血压,Disease,PMID41086037,en_dict_phrase,1
2型糖尿病,Disease,PMID28088030,en_rule_disease,1
糖尿病,Disease,PMID28088030,en_rule_disease,1
高血糖,Disease,PMID28088030,en_rule_disease,1
糖尿病,Disease,PMID26117686,en_rule_disease,1
2型糖尿病,Disease,PMID30126667,en_rule_disease,1
糖尿病,Disease,PMID30126667,en_dict_phrase,1
肥胖,Drug,PMID30126667,en_dict_phrase,1
中医,Drug,PMID38197310,en_rule_tcm,1
网络药理学,Drug,PMID38197310,en_rule_tcm,1
中医,Drug,PMID23787177,en_rule_tcm,1
网络药理学,Drug,PMID23787177,en_rule_tcm,1
肿瘤,Drug,PMID23787177,en_dict_phrase,1
中医,Drug,PMID36858276,en_rule_tcm,1
网络药理学,Drug,PMID36858276,en_rule_tcm,1
中医,Drug,PMID35610020,en_rule_tcm,1
网络药理学,Drug,PMID35610020,en_rule_tcm,1
中医,Drug,PMID39800680,en_rule_tcm,1
网络药理学,Drug,PMID39800680,en_rule_tcm,1
中医,Drug,PMID30846939,en_rule_tcm,1
网络药理学,Drug,PMID30846939,en_rule_tcm,1
中医,Drug,PMID34857023,en_rule_tcm,1
中药,Drug,PMID34857023,en_rule_tcm,1
草药,Drug,PMID34857023,en_rule_tcm,1
网络药理学,Drug,PMID34857023,en_rule_tcm,1
乳腺癌,Disease,PMID34857023,en_dict_phrase,1
肿瘤,Drug,PMID34857023,en_dict_phrase,1
芍药苷,Drug,PMID34857023,en_keyword,1
阿魏酸,Drug,PMID34857023,en_keyword,1
网络药理学,Drug,PMID35367781,en_rule_tcm,1
分子对接,Drug,PMID35367781,en_rule_tcm,1
中医,Drug,PMID39606265,en_rule_tcm,1
网络药理学,Drug,PMID39606265,en_rule_tcm,1
中医,Drug,PMID40734918,en_rule_tcm,1
中药,Drug,PMID40734918,en_rule_tcm,1
草药,Drug,PMID40734918,en_rule_tcm,1
网络药理学,Drug,PMID40734918,en_rule_tcm,1
腹痛,Symptom,PMID40734918,en_rule_symptom,1
中医,Drug,PMID40092959,en_rule_tcm,1
网络药理学,Drug,PMID40092959,en_rule_tcm,1
胃癌,Disease,PMID40092959,en_dict_phrase,1
肿瘤,Drug,PMID40092959,en_dict_phrase,1
中医,Drug,PMID39749683,en_rule_tcm,1
网络药理学,Drug,PMID39749683,en_rule_tcm,1
分子对接,Drug,PMID39749683,en_rule_tcm,1
中医,Drug,PMID36399857,en_rule_tcm,1
网络药理学,Drug,PMID36399857,en_rule_tcm,1
分子对接,Drug,PMID36399857,en_rule_tcm,1
肺癌,Disease,PMID36399857,en_dict_phrase,1
肿瘤,Drug,PMID36399857,en_dict_phrase,1
心力衰竭,Disease,PMID36736970,en_rule_disease,1
中医,Drug,PMID33183189,en_rule_tcm,1
网络药理学,Drug,PMID33183189,en_rule_tcm,1
中医,Drug,PMID40645073,en_rule_tcm,1
网络药理学,Drug,PMID40645073,en_rule_tcm,1
中医,Drug,PMID29751596,en_rule_tcm,1
网络药理学,Drug,PMID29751596,en_rule_tcm,1
阿尔茨海默病,Disease,PMID29751596,en_rule_disease,1
中医,Drug,PMID40884806,en_rule_tcm,1
网络药理学,Drug,PMID40884806,en_rule_tcm,1
复方丹参滴丸,Drug,PMID40884806,en_rule_tcm,1
丹参,Drug,PMID40884806,en_rule_herb,1
中医,Drug,PMID38835657,en_rule_tcm,1
中药,Drug,PMID38835657,en_rule_tcm,1
草药,Drug,PMID38835657,en_rule_tcm,1
网络药理学,Drug,PMID38835657,en_rule_tcm,1
腹泻,Symptom,PMID38835657,en_rule_symptom,1
焦虑,Symptom,PMID38835657,en_dict_phrase,1
抑郁症,Disease,PMID38835657,en_dict_phrase,1
中医,Drug,PMID25160070,en_rule_tcm,1
网络药理学,Drug,PMID25160070,en_rule_tcm,1
中医,Drug,PMID40732361,en_rule_tcm,1
网络药理学,Drug,PMID40732361,en_rule_tcm,1
中医,Drug,PMID36182651,en_rule_tcm,1
中药,Drug,PMID36182651,en_rule_tcm,1
草药,Drug,PMID36182651,en_rule_tcm,1
网络药理学,Drug,PMID36182651,en_rule_tcm,1
中医,Drug,PMID39086391,en_rule_tcm,1
网络药理学,Drug,PMID39086391,en_rule_tcm,1
胃癌,Disease,PMID39086391,en_dict_phrase,1
肝硬化,Disease,PMID39086391,en_dict_phrase,1
肿瘤,Drug,PMID39086391,en_dict_phrase,1
中医,Drug,PMID37261294,en_rule_tcm,1
网络药理学,Drug,PMID37261294,en_rule_tcm,1
阿尔茨海默病,Disease,PMID37261294,en_rule_disease,1
中医,Drug,PMID35754692,en_rule_tcm,1
网络药理学,Drug,PMID35754692,en_rule_tcm,1
分子对接,Drug,PMID35754692,en_rule_tcm,1
中医,Drug,PMID41260784,en_rule_tcm,1
网络药理学,Drug,PMID41260784,en_rule_tcm,1
中医,Drug,PMID41322006,en_rule_tcm,1
网络药理学,Drug,PMID41322006,en_rule_tcm,1
中医,Drug,PMID36882903,en_rule_tcm,1
网络药理学,Drug,PMID36882903,en_rule_tcm,1
中医,Drug,PMID32148533,en_rule_tcm,1
网络药理学,Drug,PMID32148533,en_rule_tcm,1
中医,Drug,PMID37653793,en_rule_tcm,1
网络药理学,Drug,PMID37653793,en_rule_tcm,1
